Year,Month,Types of Cars,Brands,Car Model,Amount
2565,April,Sedan (Not more than 7 Pass),TOYOTA,ALPHARD HYBRID X 2.5 WELCAB,1
2565,April,Sedan (Not more than 7 Pass),TOYOTA,ALPHARD HYBRID X 2.5L,5
2565,April,Sedan (Not more than 7 Pass),TOYOTA,ALPHARD HYBRID X E-FOUR,6
2565,April,Sedan (Not more than 7 Pass),TOYOTA,ALPHARD S TYPE GOLD 2.5L,1
2565,April,Sedan (Not more than 7 Pass),TOYOTA,ALPHARD SC PACKAGE,46
2565,April,Sedan (Not more than 7 Pass),TOYOTA,ALPHARD SC PACKAGE 2.5L,30
2565,April,Sedan (Not more than 7 Pass),TOYOTA,ALPHARD SRC HYBRID 2.5L,2
2565,April,Sedan (Not more than 7 Pass),TOYOTA,ALPHARD X HYBRID 2.5L,2
2565,April,Sedan (Not more than 7 Pass),TOYOTA,AVANZA,2
2565,April,Sedan (Not more than 7 Pass),TOYOTA,C-HR,142
2565,April,Sedan (Not more than 7 Pass),TOYOTA,CAMRY,466
2565,April,Sedan (Not more than 7 Pass),TOYOTA,COMMUTER,37
2565,April,Sedan (Not more than 7 Pass),TOYOTA,COROLLA,473
2565,April,Sedan (Not more than 7 Pass),TOYOTA,COROLLA CROSS,1476
2565,April,Sedan (Not more than 7 Pass),TOYOTA,FJ CRUISER 4.0 V6,2
2565,April,Sedan (Not more than 7 Pass),TOYOTA,FORTUNER,2141
2565,April,Sedan (Not more than 7 Pass),TOYOTA,GR YARIS,3
2565,April,Sedan (Not more than 7 Pass),TOYOTA,GR YARIS RZ HIGH PERFORMANCE,1
2565,April,Sedan (Not more than 7 Pass),TOYOTA,HARRIER HYBRID Z,1
2565,April,Sedan (Not more than 7 Pass),TOYOTA,HILUX REVO,3690
2565,April,Sedan (Not more than 7 Pass),TOYOTA,INNOVA,27
2565,April,Sedan (Not more than 7 Pass),TOYOTA,KUN51R-NKASYT  A8,1
2565,April,Sedan (Not more than 7 Pass),TOYOTA,LANDCRUISER PRADO 2.8 TZG,1
2565,April,Sedan (Not more than 7 Pass),TOYOTA,LANDCRUISER PRADO TXL PACKAGE,1
2565,April,Sedan (Not more than 7 Pass),TOYOTA,SIENTA,60
2565,April,Sedan (Not more than 7 Pass),TOYOTA,SUPRA,2
2565,April,Sedan (Not more than 7 Pass),TOYOTA,SUPRA SZ-R 2.0,1
2565,April,Sedan (Not more than 7 Pass),TOYOTA,VELLFIRE 2.5 HYBRID V-L,1
2565,April,Sedan (Not more than 7 Pass),TOYOTA,VELLFIRE 2.5 HYBRID ZR G,1
2565,April,Sedan (Not more than 7 Pass),TOYOTA,VELLFIRE 2.5L Z G EDITION,1
2565,April,Sedan (Not more than 7 Pass),TOYOTA,VELLFIRE 2.5Z G EDITION,13
2565,April,Sedan (Not more than 7 Pass),TOYOTA,VELLFIRE HYBRID X 2.5L,1
2565,April,Sedan (Not more than 7 Pass),TOYOTA,VELLFIRE HYBRID X E-FOUR,1
2565,April,Sedan (Not more than 7 Pass),TOYOTA,VELLFIRE HYBRID Z,1
2565,April,Sedan (Not more than 7 Pass),TOYOTA,VELLFIRE HYBRID ZRG EDITION,2
2565,April,Sedan (Not more than 7 Pass),TOYOTA,VELLFIRE ZG EDITION 2.5L,1
2565,April,Sedan (Not more than 7 Pass),TOYOTA,VELOZ,327
2565,April,Sedan (Not more than 7 Pass),TOYOTA,VIOS,299
2565,April,Sedan (Not more than 7 Pass),TOYOTA,YARIS,2481
2565,April,Sedan (Not more than 7 Pass),TOYOTA,YARIS ATIV,1684
2565,April,Sedan (Not more than 7 Pass),TOYOTA,,2
2565,April,Sedan (Not more than 7 Pass),VOLKSWAGEN,BEETLE 1.4 TSI DSG COUPE,1
2565,April,Sedan (Not more than 7 Pass),VOLKSWAGEN,GOLF R,1
2565,April,Sedan (Not more than 7 Pass),VOLKSWAGEN,GOLF R 2.0 TSI,1
2565,April,Sedan (Not more than 7 Pass),VOLVO,S60,21
2565,April,Sedan (Not more than 7 Pass),VOLVO,S90,5
2565,April,Sedan (Not more than 7 Pass),VOLVO,V60,24
2565,April,Sedan (Not more than 7 Pass),VOLVO,XC40,134
2565,April,Sedan (Not more than 7 Pass),VOLVO,XC60,30
2565,April,Sedan (Not more than 7 Pass),VOLVO,XC90,15
2565,April,Sedan (Not more than 7 Pass),WULING,MULIN MINI,3
2565,April,Microbus & Passenger Van ,FORD,RANGER,2
2565,April,Microbus & Passenger Van ,FORD,RANGER RAPTOR,2
2565,April,Microbus & Passenger Van ,FOTON,BJ6549B1PDA-RA,2
2565,April,Microbus & Passenger Van ,HYUNDAI,H-1,58
2565,April,Microbus & Passenger Van ,HYUNDAI,STARIA,165
2565,April,Microbus & Passenger Van ,ISUZU,D-MAX,16
2565,April,Microbus & Passenger Van ,KIA,CARNIVAL,69
2565,April,Microbus & Passenger Van ,KIA,GRAND CARNIVAL,17
2565,April,Microbus & Passenger Van ,KIA,,1
2565,April,Microbus & Passenger Van ,MAXUS,V80,1
2565,April,Microbus & Passenger Van ,MERCEDES BENZ,SPRINTER 319 CDI,1
2565,April,Microbus & Passenger Van ,MERCEDES BENZ,SPRINTER 416 CDI VAN,1
2565,April,Microbus & Passenger Van ,MERCEDES BENZ,SPRINTER 419 CDI (907),3
2565,April,Microbus & Passenger Van ,MITSUBISHI,TRITON,9
2565,April,Microbus & Passenger Van ,NISSAN,NAVARA,4
2565,April,Microbus & Passenger Van ,NISSAN,UVL4RDRE26KHE-----,7
2565,April,Microbus & Passenger Van ,NISSAN,UVL4RDRE26KWDMER-E,3
2565,April,Microbus & Passenger Van ,NISSAN,,1
2565,April,Microbus & Passenger Van ,SUZUKI,CARRY 1.5L MT,4
2565,April,Microbus & Passenger Van ,TOYOTA,COMMUTER,255
2565,April,Microbus & Passenger Van ,TOYOTA,HIACE,6
2565,April,Microbus & Passenger Van ,TOYOTA,HIACE MAJESTY,15
2565,April,Microbus & Passenger Van ,TOYOTA,HILUX REVO,90
2565,April,Microbus & Passenger Van ,TOYOTA,KDH222R-LEMDYT A4,2
2565,April,Microbus & Passenger Van ,TOYOTA,TR TRANSFORMER,1
2565,April,Microbus & Passenger Van ,VOLKSWAGEN,CARAVELLE T69 2.0 L,15
2565,April,Van & Pick Up,CHEVROLET,COLORADO,1
2565,April,Van & Pick Up,CHEVROLET,COLORADO X-CAB,2
2565,April,Van & Pick Up,DAIHATSU,HIJET CARGO,1
2565,April,Van & Pick Up,FORD,RANGER,758
2565,April,Van & Pick Up,FORD,RANGER SWB,2
2565,April,Van & Pick Up,FOTON,BJ1041V8JD3-RF,6
2565,April,Van & Pick Up,HINO,FM8JN1D-SGT,1
2565,April,Van & Pick Up,HINO,XZU600R-HKMLKT3,63
2565,April,Van & Pick Up,ISUZU,D-MAX,7030
2565,April,Van & Pick Up,ISUZU,FTR34JXXXU,7
2565,April,Van & Pick Up,ISUZU,FTR34LXXXU,4
2565,April,Van & Pick Up,ISUZU,FVZ34QNDXU,2
2565,April,Van & Pick Up,ISUZU,FVZ34QSDFU,1
2565,April,Van & Pick Up,ISUZU,FVZ34QSDTU,1
2565,April,Van & Pick Up,ISUZU,ISUZU,1
2565,April,Van & Pick Up,ISUZU,NLR77EXXXW,15
2565,April,Van & Pick Up,ISUZU,NLR85EXXXU,166
2565,April,Van & Pick Up,ISUZU,NQR75HXXXU,1
2565,April,Van & Pick Up,ISUZU,,1
2565,April,Van & Pick Up,MAZDA,MAZDA BT-50,49
2565,April,Van & Pick Up,MG,MG EXTENDER,47
2565,April,Van & Pick Up,MITSUBISHI,TRITON,1002
2565,April,Van & Pick Up,NISSAN,NAVARA,372
2565,April,Van & Pick Up,SCANIA,P 460 B10x4*6NA,1
2565,April,Van & Pick Up,SCANIA,R560 B8x4NZ,1
2565,April,Van & Pick Up,SOKON,CRC5020CLS,5
2565,April,Van & Pick Up,SOKON,CRC5023XXY,1
2565,April,Van & Pick Up,SUZUKI,AF416PUM14060,1
2565,April,Van & Pick Up,SUZUKI,AP416PUM14058,1
2565,April,Van & Pick Up,SUZUKI,CARRY 1.5L MT,211
2565,April,Van & Pick Up,TOYOTA,B-Cab 4x2 2.4J,3
2565,April,Van & Pick Up,TOYOTA,COMMUTER,1
2565,April,Van & Pick Up,TOYOTA,HIACE,12
2565,April,Van & Pick Up,TOYOTA,HILUX REVO,7397
2565,April,Van & Pick Up,TOYOTA,LAND CRUISER 79 PICK UP 4.2,2
2565,April,Van & Pick Up,TOYOTA,TGN16R-TRMDKT  A7,1
2565,April,Van & Pick Up,VOLKSWAGEN,TRANSPORTER 6.1 PANEL VAN,1
2565,April,Motortricycle,MESSERSCHMITT,KABINENROLLER,1
2565,April,Motortricycle,THAI TUK TUK,TT 550 SD,1
2565,April,Urban Taxi,BYD,E6,2
2565,April,Urban Taxi,TOYOTA,COROLLA,10
2565,April,Motortricycle Taxi (Tuk Tuk),MUV,NEX1,2
2565,April,Motortricycle Taxi (Tuk Tuk),SRTT TUK TUK,SRTT,1
2565,April,Hotel Taxi,BYD,E6,3
2565,April,Tour Taxi,ISUZU,MU-X,1
2565,April,Tour Taxi,TOYOTA,CAMRY,2
2565,April,Tour Taxi,TOYOTA,FORTUNER,2
2565,April,Motorcycle,AIMA,A500,1
2565,April,Motorcycle,AJ,C-LIKE,11
2565,April,Motorcycle,AJ,C-LION,7
2565,April,Motorcycle,AJ,Q5,7
2565,April,Motorcycle,AJ,Z3,4
2565,April,Motorcycle,APRILIA,RS 660,4
2565,April,Motorcycle,APRILIA,TUONO 660,1
2565,April,Motorcycle,BAJAJ,Dominar D 400,9
2565,April,Motorcycle,BAJAJ,DOMINAR D250,1
2565,April,Motorcycle,BAJAJ,Pulsar NS 160,4
2565,April,Motorcycle,BAJAJ,Pulsar NS 200,3
2565,April,Motorcycle,BAJAJ,Pulsar RS 200,2
2565,April,Motorcycle,BENELLI,502C,2
2565,April,Motorcycle,BENELLI,IMPERIALE 400,19
2565,April,Motorcycle,BENELLI,LEONCINO 250,2
2565,April,Motorcycle,BENELLI,LEONCINO TRAIL,1
2565,April,Motorcycle,BENELLI,TNT135,11
2565,April,Motorcycle,BENELLI,TNT300S,4
2565,April,Motorcycle,BENELLI,TRK251,3
2565,April,Motorcycle,BENELLI,TRK502 ABS,6
2565,April,Motorcycle,BENELLI,TRK502X ABS,11
2565,April,Motorcycle,BIGBULL,Z1,1
2565,April,Motorcycle,BMW,C 400 GT,8
2565,April,Motorcycle,BMW,C 400 X,2
2565,April,Motorcycle,BMW,F 750 GS,2
2565,April,Motorcycle,BMW,F 850 GS,25
2565,April,Motorcycle,BMW,F 850 GS Adventure,3
2565,April,Motorcycle,BMW,F 900 R,1
2565,April,Motorcycle,BMW,F 900 XR,2
2565,April,Motorcycle,BMW,G 310 GS US,1
2565,April,Motorcycle,BMW,R 1200 GS,1
2565,April,Motorcycle,BMW,R 1250 GS,16
2565,April,Motorcycle,BMW,R 1250 GS Adventure,25
2565,April,Motorcycle,BMW,R nineT Scrambler,1
2565,April,Motorcycle,BMW,R nineT Urban G/S,4
2565,April,Motorcycle,BMW,R18,3
2565,April,Motorcycle,BMW,R18 B,1
2565,April,Motorcycle,BMW,R18 Classic,1
2565,April,Motorcycle,BMW,R18 Transcontinental,2
2565,April,Motorcycle,BMW,S 1000 R,5
2565,April,Motorcycle,BMW,S 1000 RR,9
2565,April,Motorcycle,BMW,S 1000 XR,2
2565,April,Motorcycle,CF,250NK,5
2565,April,Motorcycle,CF,250NK ABS,7
2565,April,Motorcycle,DECO,CJDS60,21
2565,April,Motorcycle,DECO,Ekon,9
2565,April,Motorcycle,DECO,Hannah,48
2565,April,Motorcycle,DECO,Luciano,32
2565,April,Motorcycle,DECO,Max One,7
2565,April,Motorcycle,DECO,Sally,6
2565,April,Motorcycle,DECO,Super Ace,65
2565,April,Motorcycle,DECO,SUSU,6
2565,April,Motorcycle,DECO,Sylla,25
2565,April,Motorcycle,DECO,TITAN,1
2565,April,Motorcycle,DUCATI,1299 SUPERLEGGERA,1
2565,April,Motorcycle,DUCATI,HYPERMOTARD 950 RVE,1
2565,April,Motorcycle,DUCATI,MONSTER,7
2565,April,Motorcycle,DUCATI,MONSTER 821,1
2565,April,Motorcycle,DUCATI,MULTISTRADA 950 S,3
2565,April,Motorcycle,DUCATI,PANIGALE V2,1
2565,April,Motorcycle,DUCATI,PANIGALE V4,2
2565,April,Motorcycle,DUCATI,PANIGALE V4 S,2
2565,April,Motorcycle,DUCATI,SCRAMBLER 1100 DARK PRO,1
2565,April,Motorcycle,DUCATI,SCRAMBLER 1100 SPORT PRO,1
2565,April,Motorcycle,DUCATI,SCRAMBLER ICON,1
2565,April,Motorcycle,DUCATI,SCRAMBLER ICON DARK,4
2565,April,Motorcycle,DUCATI,STREETFIGHTER V4 S,1
2565,April,Motorcycle,ENGY,GREENER,3
2565,April,Motorcycle,ETRAN,ETRAN MYRA,100
2565,April,Motorcycle,EVO,ROBOS-V1,2
2565,April,Motorcycle,GPX,200VT0302CS,6
2565,April,Motorcycle,GPX,CR5,3
2565,April,Motorcycle,GPX,DEMON,2
2565,April,Motorcycle,GPX,DEMON GR200R,26
2565,April,Motorcycle,GPX,DEMON-150GN,6
2565,April,Motorcycle,GPX,DEMON-150GR,3
2565,April,Motorcycle,GPX,DEMON-150GR LUXURY,1
2565,April,Motorcycle,GPX,DEMON-150GR SPORT,3
2565,April,Motorcycle,GPX,DEMON-X,4
2565,April,Motorcycle,GPX,DEMON150-GR Fi,10
2565,April,Motorcycle,GPX,DRONE KEYLESS,944
2565,April,Motorcycle,GPX,DRONE KEYLESS-S,523
2565,April,Motorcycle,GPX,DRONE STANDARD,51
2565,April,Motorcycle,GPX,LEGEND 150Fi,19
2565,April,Motorcycle,GPX,LEGEND-GENTLEMAN,7
2565,April,Motorcycle,GPX,LEGEND150,5
2565,April,Motorcycle,GPX,LEGEND200-A1,6
2565,April,Motorcycle,GPX,LEGEND200-A4,1
2565,April,Motorcycle,GPX,LEGEND250 Brighton,39
2565,April,Motorcycle,GPX,LEGEND250 TWIN,6
2565,April,Motorcycle,GPX,LEGEND250 TWIN II,49
2565,April,Motorcycle,GPX,MAD 300.00,17
2565,April,Motorcycle,GPX,NEW DEMON GR200R,203
2565,April,Motorcycle,GPX,POPZ,17
2565,April,Motorcycle,GPX,POPZ 110,165
2565,April,Motorcycle,GPX,RAZER,4
2565,April,Motorcycle,GPX,ROCK Classic,214
2565,April,Motorcycle,GPX,ROCK Elegance,20
2565,April,Motorcycle,GPX,ROCK Racing,24
2565,April,Motorcycle,GPX,ROCK Sport,23
2565,April,Motorcycle,GPX,RZ180 Raptor,13
2565,April,Motorcycle,H SEM,CIAO,2
2565,April,Motorcycle,H SEM,MOBILA G,49
2565,April,Motorcycle,H SEM,MOBILA S,25
2565,April,Motorcycle,H SEM,WINGS,36
2565,April,Motorcycle,HANWAY,Black cafe,1
2565,April,Motorcycle,HANWAY,HS 150,1
2565,April,Motorcycle,HANWAY,Muscle,1
2565,April,Motorcycle,HANWAY,V BOB,7
2565,April,Motorcycle,HARLEY DAVIDSON,FLFBS,8
2565,April,Motorcycle,HARLEY DAVIDSON,FLHCS,7
2565,April,Motorcycle,HARLEY DAVIDSON,FLHR,2
2565,April,Motorcycle,HARLEY DAVIDSON,FLHRXS,7
2565,April,Motorcycle,HARLEY DAVIDSON,FLHTK,2
2565,April,Motorcycle,HARLEY DAVIDSON,FLHXS,7
2565,April,Motorcycle,HARLEY DAVIDSON,FLHXSE,2
2565,April,Motorcycle,HARLEY DAVIDSON,FLTRXS,17
2565,April,Motorcycle,HARLEY DAVIDSON,FXBBS,10
2565,April,Motorcycle,HARLEY DAVIDSON,FXBRS,3
2565,April,Motorcycle,HARLEY DAVIDSON,FXFBS,2
2565,April,Motorcycle,HARLEY DAVIDSON,FXLRS,3
2565,April,Motorcycle,HARLEY DAVIDSON,RA1250S,7
2565,April,Motorcycle,HARLEY DAVIDSON,RH1250S,34
2565,April,Motorcycle,HARLEY DAVIDSON,XG750,1
2565,April,Motorcycle,HARLEY DAVIDSON,XL1200X,6
2565,April,Motorcycle,HARLEY DAVIDSON,XL883N,9
2565,April,Motorcycle,HONDA,ADV150,798
2565,April,Motorcycle,HONDA,ADV350,278
2565,April,Motorcycle,HONDA,C125,149
2565,April,Motorcycle,HONDA,CB1000R,1
2565,April,Motorcycle,HONDA,CB1100 RS,1
2565,April,Motorcycle,HONDA,CB1300 SUPER FOUR,2
2565,April,Motorcycle,HONDA,CB150R,100
2565,April,Motorcycle,HONDA,CB300F,3
2565,April,Motorcycle,HONDA,CB300FA,1
2565,April,Motorcycle,HONDA,CB300R,10
2565,April,Motorcycle,HONDA,CB500F,18
2565,April,Motorcycle,HONDA,CB500X,137
2565,April,Motorcycle,HONDA,CB650F,1
2565,April,Motorcycle,HONDA,CB650R,24
2565,April,Motorcycle,HONDA,CBR1000RR-R SP,1
2565,April,Motorcycle,HONDA,CBR150R,202
2565,April,Motorcycle,HONDA,CBR250RR,20
2565,April,Motorcycle,HONDA,CBR300R,10
2565,April,Motorcycle,HONDA,CBR300RA,1
2565,April,Motorcycle,HONDA,CBR500R,125
2565,April,Motorcycle,HONDA,CBR600RR,1
2565,April,Motorcycle,HONDA,CBR650R,101
2565,April,Motorcycle,HONDA,CLICK I,1
2565,April,Motorcycle,HONDA,CLICK125I,2823
2565,April,Motorcycle,HONDA,CLICK150I,4063
2565,April,Motorcycle,HONDA,CLICK160,1784
2565,April,Motorcycle,HONDA,CRF1100L AFRICA TWIN,6
2565,April,Motorcycle,HONDA,CRF250RALLY,3
2565,April,Motorcycle,HONDA,CRF300L,488
2565,April,Motorcycle,HONDA,CRF300RALLY,7
2565,April,Motorcycle,HONDA,CRF450RL,12
2565,April,Motorcycle,HONDA,CT125,275
2565,April,Motorcycle,HONDA,DAX125,31
2565,April,Motorcycle,HONDA,FORZA,21
2565,April,Motorcycle,HONDA,FORZA350,1441
2565,April,Motorcycle,HONDA,GOLDWING TOUR,1
2565,April,Motorcycle,HONDA,LEAD125,2636
2565,April,Motorcycle,HONDA,MONKEY,192
2565,April,Motorcycle,HONDA,MOOVE,1
2565,April,Motorcycle,HONDA,MSX GROM,158
2565,April,Motorcycle,HONDA,MSX125,2
2565,April,Motorcycle,HONDA,MSX125SF,73
2565,April,Motorcycle,HONDA,NC750X,9
2565,April,Motorcycle,HONDA,PCX e:HEV,133
2565,April,Motorcycle,HONDA,PCX HYBRID,1
2565,April,Motorcycle,HONDA,PCX150,4
2565,April,Motorcycle,HONDA,PCX160,10940
2565,April,Motorcycle,HONDA,REBEL,63
2565,April,Motorcycle,HONDA,REPSOL,1
2565,April,Motorcycle,HONDA,SCOOPY,10102
2565,April,Motorcycle,HONDA,SCOOPY I,64
2565,April,Motorcycle,HONDA,SH150I,1
2565,April,Motorcycle,HONDA,SPACY I,1
2565,April,Motorcycle,HONDA,SUPER CUB,868
2565,April,Motorcycle,HONDA,VFR1200XDS,1
2565,April,Motorcycle,HONDA,WAVE110I,33299
2565,April,Motorcycle,HONDA,WAVE125I,23265
2565,April,Motorcycle,HONDA,X-ADV,32
2565,April,Motorcycle,HONDA,ZOOMER-X,310
2565,April,Motorcycle,HUSQVARNA,SVARTPILEN 200,1
2565,April,Motorcycle,HUSQVARNA,SVARTPILEN 401,3
2565,April,Motorcycle,INDIAN MOTORCYCLE,VINTAGE,1
2565,April,Motorcycle,JUNENG,DREAMERS FUN-A,8
2565,April,Motorcycle,KAVALLO,MINI SCOOTER,1
2565,April,Motorcycle,KAVALLO,VESPAL,2
2565,April,Motorcycle,KAWASAKI,BR125GHF,1
2565,April,Motorcycle,KAWASAKI,BR125HHF,1
2565,April,Motorcycle,KAWASAKI,D-TRACKER150LW,1
2565,April,Motorcycle,KAWASAKI,KLE300AJF,2
2565,April,Motorcycle,KAWASAKI,KLR650 ABS,3
2565,April,Motorcycle,KAWASAKI,KLR650 ABS ADVENTURE,5
2565,April,Motorcycle,KAWASAKI,KLX150BF,1
2565,April,Motorcycle,KAWASAKI,KLX230,46
2565,April,Motorcycle,KAWASAKI,KLX230 ABS SE,27
2565,April,Motorcycle,KAWASAKI,KSR,3
2565,April,Motorcycle,KAWASAKI,KSR DIRT,2
2565,April,Motorcycle,KAWASAKI,KSR PRO,2
2565,April,Motorcycle,KAWASAKI,MEGURO K3,1
2565,April,Motorcycle,KAWASAKI,NINJA 1000SX,2
2565,April,Motorcycle,KAWASAKI,NINJA 250,1
2565,April,Motorcycle,KAWASAKI,NINJA ZX-10R,7
2565,April,Motorcycle,KAWASAKI,NINJA ZX-10R SE,4
2565,April,Motorcycle,KAWASAKI,NINJA ZX-10RR,1
2565,April,Motorcycle,KAWASAKI,NINJA ZX-25R ABS SE,24
2565,April,Motorcycle,KAWASAKI,NINJA ZX-6R,13
2565,April,Motorcycle,KAWASAKI,NINJA400,33
2565,April,Motorcycle,KAWASAKI,NINJA400 HG,59
2565,April,Motorcycle,KAWASAKI,NINJA650,4
2565,April,Motorcycle,KAWASAKI,VERSYS-X 300 ABS TOURING,5
2565,April,Motorcycle,KAWASAKI,VERSYS-X300ABSTOURER,3
2565,April,Motorcycle,KAWASAKI,VERSYS1000,1
2565,April,Motorcycle,KAWASAKI,VERSYS1000 SE,2
2565,April,Motorcycle,KAWASAKI,VERSYS650,10
2565,April,Motorcycle,KAWASAKI,VULCAN CAFE,9
2565,April,Motorcycle,KAWASAKI,VULCAN S,1
2565,April,Motorcycle,KAWASAKI,VULCAN S ABS,1
2565,April,Motorcycle,KAWASAKI,W175,22
2565,April,Motorcycle,KAWASAKI,W175 CAFE,2
2565,April,Motorcycle,KAWASAKI,W250,1
2565,April,Motorcycle,KAWASAKI,W800 CAFE,13
2565,April,Motorcycle,KAWASAKI,W800 STREET,6
2565,April,Motorcycle,KAWASAKI,Z H2,2
2565,April,Motorcycle,KAWASAKI,Z125 PRO,4
2565,April,Motorcycle,KAWASAKI,Z125 PRO KRT EDITION,2
2565,April,Motorcycle,KAWASAKI,Z250,1
2565,April,Motorcycle,KAWASAKI,Z400 ABS,12
2565,April,Motorcycle,KAWASAKI,Z400 ABS SE,14
2565,April,Motorcycle,KAWASAKI,Z650,1
2565,April,Motorcycle,KAWASAKI,Z900 ABS,15
2565,April,Motorcycle,KAWASAKI,Z900 ABS SE,18
2565,April,Motorcycle,KAWASAKI,Z900 SE ACC,1
2565,April,Motorcycle,KAWASAKI,Z900RS,12
2565,April,Motorcycle,KAWASAKI,Z900RS SE,1
2565,April,Motorcycle,KEEWAY,GT270 ABS,25
2565,April,Motorcycle,KEEWAY,GT270 EXTREAM,2
2565,April,Motorcycle,KEEWAY,QJ250-L,1
2565,April,Motorcycle,KTM,200 DUKE,10
2565,April,Motorcycle,KTM,390 ADVENTURE,6
2565,April,Motorcycle,KTM,390 DUKE,3
2565,April,Motorcycle,KTM,790 ADVENTURE R,7
2565,April,Motorcycle,KTM,RC390,1
2565,April,Motorcycle,LAMBRETTA,V125 Special,4
2565,April,Motorcycle,LAMBRETTA,V125 Special Flex,46
2565,April,Motorcycle,LAMBRETTA,V200 GP,62
2565,April,Motorcycle,LAMBRETTA,V200 Special,260
2565,April,Motorcycle,LAMBRETTA,V200 Special Fix,8
2565,April,Motorcycle,LAMBRETTA,V200 Special Flex,10
2565,April,Motorcycle,LIFAN,LF100-3R,1
2565,April,Motorcycle,LIFAN,LF110-11H,5
2565,April,Motorcycle,LIFAN,LF110-26H,5
2565,April,Motorcycle,LIFAN,LF110-S,6
2565,April,Motorcycle,LIFAN,LF125-5F,3
2565,April,Motorcycle,LIFAN,LF150-10B,2
2565,April,Motorcycle,LIFAN,LF200-10L,2
2565,April,Motorcycle,LIFAN,LF250-B,2
2565,April,Motorcycle,LVNENG,SWAG TYPE-S,2
2565,April,Motorcycle,M BIKE,MB110-3,1
2565,April,Motorcycle,M BIKE,XY-250A,1
2565,April,Motorcycle,MOTO PARILLA,LEVRIERO150,1
2565,April,Motorcycle,MV AGUSTA,BRUTALE 800,1
2565,April,Motorcycle,NIU,GOVA 03,20
2565,April,Motorcycle,NIU,NQiGT Sport,218
2565,April,Motorcycle,PEUGEOT,DJANGO,16
2565,April,Motorcycle,PLATINUM,MONACO 150 C,1
2565,April,Motorcycle,RENNY,R88E,2
2565,April,Motorcycle,RENNY,R88X,4
2565,April,Motorcycle,ROYAL ALLOY,GP 150,2
2565,April,Motorcycle,ROYAL ALLOY,Grand Prix,4
2565,April,Motorcycle,ROYAL ALLOY,Grand Prix TV175,27
2565,April,Motorcycle,ROYAL ALLOY,Tigara Grande,16
2565,April,Motorcycle,ROYAL ENFIELD,BULLET CLASSIC EFI,10
2565,April,Motorcycle,ROYAL ENFIELD,BULLET EFI,1
2565,April,Motorcycle,ROYAL ENFIELD,BULLET TRIALS 500,1
2565,April,Motorcycle,ROYAL ENFIELD,CLASSIC 350,28
2565,April,Motorcycle,ROYAL ENFIELD,CONTINENTAL GT 650,3
2565,April,Motorcycle,ROYAL ENFIELD,HIMALAYAN,4
2565,April,Motorcycle,ROYAL ENFIELD,INTERCEPTOR 650,13
2565,April,Motorcycle,ROYAL ENFIELD,INTERCEPTOR INT 650,10
2565,April,Motorcycle,ROYAL ENFIELD,METEOR 350 FIREBALL,4
2565,April,Motorcycle,ROYAL ENFIELD,METEOR 350 STELLAR,10
2565,April,Motorcycle,ROYAL ENFIELD,METEOR 350 SUPERNOVA,7
2565,April,Motorcycle,ROYAL ENFIELD,SIGNALS 350,5
2565,April,Motorcycle,RYUKA,CHARLY,2
2565,April,Motorcycle,RYUKA,CLASSIC,30
2565,April,Motorcycle,RYUKA,CLASSIC CUB,12
2565,April,Motorcycle,RYUKA,CLASSIC FI,296
2565,April,Motorcycle,RYUKA,CRUISER,4
2565,April,Motorcycle,RYUKA,CUTE,10
2565,April,Motorcycle,RYUKA,MONKEY,1
2565,April,Motorcycle,RYUKA,Retro,26
2565,April,Motorcycle,RYUKA,Retro150,5
2565,April,Motorcycle,RYUKA,RK150,19
2565,April,Motorcycle,RYUKA,RK250,32
2565,April,Motorcycle,RYUKA,SAVE-II S,36
2565,April,Motorcycle,RYUKA,SAVE-II S FI,121
2565,April,Motorcycle,RYUKA,SPORT,1
2565,April,Motorcycle,RYUKA,ZSR,2
2565,April,Motorcycle,SCOMADI,TURISMO TECHNICA 125I,57
2565,April,Motorcycle,SCOMADI,TURISMO TECHNICA 200i,3
2565,April,Motorcycle,STALLIONS,170i,55
2565,April,Motorcycle,STALLIONS,CENTAUR 400,1
2565,April,Motorcycle,STALLIONS,CENTAUR MAKINA150,3
2565,April,Motorcycle,STALLIONS,CENTAUR MAKINA250,1
2565,April,Motorcycle,STALLIONS,CENTAUR SIAM,3
2565,April,Motorcycle,STAR 8,MINERVA,1
2565,April,Motorcycle,STROM,GORILLA GRL-200L,40
2565,April,Motorcycle,STROM,Sailfish SFH-150Ls,10
2565,April,Motorcycle,STROM,SEAL SEA-100L,8
2565,April,Motorcycle,SUPER SOCO,CUX,1
2565,April,Motorcycle,SUPER SOCO,TC,2
2565,April,Motorcycle,SUZUKI,Address,5
2565,April,Motorcycle,SUZUKI,BOULEVARD,1
2565,April,Motorcycle,SUZUKI,BURGMAN,1
2565,April,Motorcycle,SUZUKI,BURGMAN 400,6
2565,April,Motorcycle,SUZUKI,FL125FS,2
2565,April,Motorcycle,SUZUKI,FU150SCD3,1
2565,April,Motorcycle,SUZUKI,FV115JA,60
2565,April,Motorcycle,SUZUKI,FV115JB,2
2565,April,Motorcycle,SUZUKI,FV115LA,106
2565,April,Motorcycle,SUZUKI,FV115LB,111
2565,April,Motorcycle,SUZUKI,FV115LE,197
2565,April,Motorcycle,SUZUKI,GD110,35
2565,April,Motorcycle,SUZUKI,GSX-R150,2
